,username,description,profileUrl,location,website
1494,nfpadron,"Author, composer, and former TV and recording artist. He is a published novelist and short story writer. Author of award-winner Dreaming in America.",https://twitter.com/nfpadron,"Miami,FL",http://nickpadron.com
1495,DrBrianWeiss,"Psychiatrist Brian L. Weiss, M.D., is the best-selling author of Many Lives, Many Masters and several other books.",https://twitter.com/DrBrianWeiss,"Miami,FL",http://www.brianweiss.com
1496,Randy_Gage,"Entrepreneur, investor, and author of 14 books written at the intersection of free enterprise and prosperity consciousness.  Ex-Jedi.",https://twitter.com/Randy_Gage,"Miami,FL",http://www.RandyGage.com/
1497,kymwhitley,"Actress, Comedienne, Producer and Author of The Delusion of Cinderella",https://twitter.com/kymwhitley,"Miami,FL",http://www.IamKymWhitley.com
1498,wolfofwallst,"Father, Husband, Entrepreneur, Speaker, Author",https://twitter.com/wolfofwallst,"Miami,FL",https://jb.online/pages/book-jb
1499,MiamiBookFair,Celebrating 40 Years of Books and Authors | Nov 12-19 | #MBF40 #MiamiBookFairOnline #MiamiReads,https://twitter.com/MiamiBookFair,"Miami,FL",https://www.miamibookfair.com/welcome-to-miami-book-fair/
1500,denisejacobs,International Keynote Speaker + Author /Founder + CEO @thecreativedose || Author: Banish Your Inner Critic: InnerCriticBook.com,https://twitter.com/denisejacobs,"Miami,FL",http://denisejacobs.com
1501,ERICDMARTINEZ,CEO || Editor in Chief || Founder of Gen Facio Magazine (@GenFacio) || Host & Founder of @sportingcrasher #Podcast anchor.fm/SportingCrashe…,https://twitter.com/ERICDMARTINEZ,"Dallas,TX",https://taplink.cc/ericdmartinez
1502,ID_AA_Carmack,"AGI at Keen Technologies, former CTO Oculus VR, Founder Id Software and Armadillo Aerospace",https://twitter.com/ID_AA_Carmack,"Dallas,TX",
1503,cindyjacobs,"Co-Founder, Generals International; Founder, Deborah Company; Apostle, Reformation Prayer Network (RPN); Apostle, Apostolic Council of Prophetic Elders (ACPE)",https://twitter.com/cindyjacobs,"Dallas,TX",http://www.generals.org
1504,jessicaosgh,Digital Entrepreneur. Voice Actor. Biker Girl.  Chasing discomfort. Student of Life.  Founder : @bikergirlsgh #BikergirlsGH  #SunshineGirl #JessicaOS,https://twitter.com/jessicaosgh,"Dallas,TX",https://youtube.com/JessicaOs?sub_confirmation=1
1505,noumanbayyinah,"Nouman Ali Khan, founder of Bayyinah Institute and Bayyinah.TV",https://twitter.com/noumanbayyinah,"Dallas,TX",http://bayyinah.tv
1506,omarsuleiman504,Imam. Muslim for Humanity. Lover of Justice. Bridge Builder. New Orleans native. Founder & President @YaqeenInstitute Professor @SMU Rawdahscheduling@gmail.com,https://twitter.com/omarsuleiman504,"Dallas,TX",http://youtube.com/c/OmarSuleimanOfficial
1507,BookitWithTrent,Fade God 🤌 • Founder of @bookitHQ • Host of @SurgicalStream • Business Inquiries: jj@evolvedtalent.com,https://twitter.com/BookitWithTrent,"Dallas,TX",
1508,DrStevenJLawson,"Theologian, Founder of @1Passion, Executive Editor @ExpositorMag, Teaching Fellow @Ligonier, & Professor @MastersSeminary, Lead Preacher @TrinityBibleDallas.",https://twitter.com/DrStevenJLawson,"Dallas,TX",http://onepassion.org/
1509,CryptoStorm__,Stay True to Yourself | NYC 🇵🇷 | Yogi | Web3 #BAYC Founder • CEO : @WFVnft,https://twitter.com/CryptoStorm__,"Dallas,TX",https://opensea.io/collection/women-from-venus
1510,josh_mcdowell,Official Ministry Account | Josh McDowell is Speaker/Author/Founder | 151 books/128+ languages | #MoreThanACarpenter & #EvidenceThatDemandsAVerdict,https://twitter.com/josh_mcdowell,"Dallas,TX",http://www.josh.org
1511,saradietschy,Dietschy rhymes w peachy. Tech & Creativity YouTuber. Enjoy long walks on the internet & speak in sarcasm. Founder & CEO of ur mom 🚀@SHOPLAB22 🎤@thatcrtvlife,https://twitter.com/saradietschy,"Dallas,TX",http://youtube.com/saradietschy
1512,LeonhartYT,Actor & Voice Actor! Real Life Pokémon Master! Founder of Rare Candy! Business Inquiries: LeonhartEntertainment@gmail.com,https://twitter.com/LeonhartYT,"Dallas,TX",http://www.youtube.com/Leonhart54
1513,robhoward,"Founder @dailystorydm. Opinions are my employer's - oh yeah, that's me.",https://twitter.com/robhoward,"Dallas,TX",https://dailystory.com
1514,HussainKamani,Instructor @qalaminstitute | Resident Scholar @Masjid_AlRahman | Co- Founder @KamaniOnline,https://twitter.com/HussainKamani,"Dallas,TX",http://qalam.institute/
1515,serialtrep,@miningsyndicate & TexasSnacks.com founder,https://twitter.com/serialtrep,"Dallas,TX",http://miningsyndicate.com
1516,DaystarMarcus,"Husband, Father, & Poppy // Founder & President @Daystar // Preacher of the Gospel // Golf lover",https://twitter.com/DaystarMarcus,"Dallas,TX",http://www.daystar.com
1517,MSing50official,Proud Husband & Father | Half of Fame ‘98 Football Player & Coach | Motivational Speaker | Founder of Changing Our Perspective nonprofit,https://twitter.com/MSing50official,"Dallas,TX",http://changingourperspective.org
1518,PatSmithTY,Speaker • Author • CEO of Pat Smith Enterprises - Founder of TreasureYou,https://twitter.com/PatSmithTY,"Dallas,TX",http://www.youtube.com/c/PatSmith
1519,GaryLeland,"👉Founder of BitBlockBoom 2023 in Austin, Texas 👉 Tickets - BitBlockBoom.com 👉The world’s longest running bitcoin conference in August 2023",https://twitter.com/GaryLeland,"Dallas,TX",https://BitBlockBoom.com
1520,darrenwoodson28,Managing Principal @cresacorp • Former Dallas Cowboy and @ESPNNFL Analyst • @c5Texas and Make a Wish Foundation - North Texas • Founder @counterfind,https://twitter.com/darrenwoodson28,"Dallas,TX",http://www.darrenwoodson28.com
1521,TrentShelton,Best selling Author of The Greatest You || Top Motivational Speaker || Founder @rehabtime @rarebreedelite || Former NFL athlete and Baylor Bear,https://twitter.com/TrentShelton,"Dallas,TX",http://trentshelton.com
1522,j1mmyeth,"@nameless_nft, @AvaStarsNFT founder. @TheGoda_io co-founder. @therealkingship apes. @mntge_io advisor. OS: opensea.io/j1mmy_cold",https://twitter.com/j1mmyeth,"Dallas,TX",http://nameless.io
1523,MRitland,"Former Navy SEAL, NY Times best selling author, Host of Mike Drop, Creator of TeamDog.pet, Owner @trikosdogs, Founder of @warriordogs",https://twitter.com/MRitland,"Dallas,TX",http://mikeritland.com
1524,iliveindallas,"Dallas festivals, cons, and special events. Not political. Most tweets by @lcwildcat94 - Cons Editor. Some tweets by @Neil_Lemons - Founder & Editor.",https://twitter.com/iliveindallas,"Dallas,TX",http://iliveindallas.com
1525,philoversea2019,Husband of @makepbrooks Founder/CEO of all Litttle Butterflies Learning Center! Multiple locations! More locations coming,https://twitter.com/philoversea2019,"Dallas,TX",https://littlebutterfliesofficial.com/
1526,tripleWRECK,On @Twitch | CEO and Founder of @EvolvePCs | Building with @g1official | Merch: dbh.la/triplewreck | IG: triplewreck | Business: iamtriplewreck@gmail.com,https://twitter.com/tripleWRECK,"Dallas,TX",http://www.twitch.tv/tripleWRECK
1527,ThisIsILS,"Whether you’re a millennial entrepreneur or a tenured leader, this leadership conference will help you maximize your impact! Founded by @bishopjakes. #ThisIsILS",https://twitter.com/ThisIsILS,"Dallas,TX",http://thisisils.org
1528,IamQDJ,Quin Jackson • Leader • Activist • Author • Motivator • Restaurant Owner• CEO QDJ ENTERPRISES • President/CEO @Icceousa • IAMQDJ.com •,https://twitter.com/IamQDJ,"Dallas,TX",https://linktr.ee/iamqdj
1529,ShawnLassiterTX,"Non-profit leader, mom, science teacher, Dem, HBCU grad, Alpha Kappa Alpha Sorority Inc. Running for #TX06 to fight for equity, children & families in Congress",https://twitter.com/ShawnLassiterTX,"Dallas,TX",http://shawnlassiterforcongress.com
1530,Zimperium,"The global leader in enterprise mobile device and app security, offering the only real-time, on-device protection against Android, iOS and Chromebook threats.",https://twitter.com/Zimperium,"Dallas,TX",https://www.zimperium.com
1531,PaniniAmerica,"Panini is the world leader in officially licensed collectibles & the leading multi-national publisher of trading cards, stickers, comics & children’s magazines.",https://twitter.com/PaniniAmerica,"Dallas,TX",http://www.paniniamerica.net
1532,BigEsqBae,CEO of Benford-Smith Law Firm. Ghost Pokémon Gym Leader. 1922 💙💛. @studiomaho VP She/Her/PokeMaster. *views are my own*,https://twitter.com/BigEsqBae,"Dallas,TX",https://linktr.ee/benfordsmithlaw
1533,AgnewsDei,"Husband, father, seminary student, worship leader, singer, songwriter, teacher in DFW, TX",https://twitter.com/AgnewsDei,"Dallas,TX",http://toddagnew.com/
1534,ChiefGeron,"Retired Chief of Police - @NPSCHDS Graduate - @fbina269 Tweets are mine, Retweets are not.",https://twitter.com/ChiefGeron,"Dallas,TX",http://mmhpi.org
1535,gary_kelly,"Executive Chairman of @SouthwestAir. People are our greatest asset.  Follow @SouthwestAir for official updates. Hook ‘em, Horns!",https://twitter.com/gary_kelly,"Dallas,TX",
1536,AllenWest,"Executive Director @The_ACRU, former @TexasGOP Chair, former FL Rep, retired Army LTC, author. Host of Steadfast & Loyal #podcast AllenWest.substack.com",https://twitter.com/AllenWest,"Dallas,TX",https://theacru.org/
1537,RangerBlake,John Blake is the Executive Vice President of Public Affairs for the Texas Rangers.,https://twitter.com/RangerBlake,"Dallas,TX",http://texasrangers.com
1538,OfficialJimLin,"EVP, Executive Director, Digital at @GOLINglobal. Inspired by @mrslin, my kids, fishing, and work. Powered by Bourbon. Opinions handcrafted.",https://twitter.com/OfficialJimLin,"Dallas,TX",https://www.instagram.com/bourbonandbass/
1539,BurudForTexas,"Retired Public School Teacher, Mother, Wife, Former Candidate, Executive Director for Texans Defending Democracy. Opinions expressed are my own.",https://twitter.com/BurudForTexas,"Dallas,TX",
1540,frtline,Home of the 5 Year Placement Warranty - Professional Nationwide Executive Staffing Agency - Contract and Direct Hire,https://twitter.com/frtline,"Dallas,TX",https://www.FrontlineSourceGroup.com
1541,diannabooher,"Executive communication expert, author, keynote speaker: Executive presence. Presentations. Writing skills. Book writing coach. #communicationskills",https://twitter.com/diannabooher,"Dallas,TX",http://www.booherresearch.com/
1542,VinesMatthew,Author of 'God and the Gay Christian.' Executive Director of @ReformationP.,https://twitter.com/VinesMatthew,"Dallas,TX",http://www.matthewvines.com
1543,yodittewolde,Immigrant. Advocate. Lawyer. Journalist. IG: @yodittewolde,https://twitter.com/yodittewolde,"Dallas,TX",
1544,ScottGordonDFW,Journalist,https://twitter.com/ScottGordonDFW,"Dallas,TX",http://facebook.com/scottintx
1545,ArnoldcommaJon,"⚽ Journalist

Join thousands of fans in the Concacaf region & subscribe to Getting CONCACFed: getconcacafed.substack.com/subscribe",https://twitter.com/ArnoldcommaJon,"Dallas,TX",http://getconcacafed.substack.com
1546,PedroGuerreroJ,Periodista Venezolano en Estados Unidos/ Venezuelan Journalist in USA. Anchor / Reporter at NBC @telemundo39 Emmy Winner,https://twitter.com/PedroGuerreroJ,"Dallas,TX",https://www.youtube.com/channel/UC60XrK-NtAV5-BYuGn7vIrw?view_as=subscriber
1547,tarahaelle,Science/health journalist • feminist • teacher • photog • author • @Medium • kidlit • dog lover • AHCJ • #binder • Texan • she/her • @tarahaelle@mastodon.social,https://twitter.com/tarahaelle,"Dallas,TX",https://mastodon.social/@tarahaelle
1548,roncorning,"Journalist, observer, producer, storyteller",https://twitter.com/roncorning,"Dallas,TX",
1549,JennyAnchondoTV,Journalist. Literacy advocate. 1st gen college student. Retired perfectionist. Host Inside DFW on @cw33 & Second Shot Podcast. Kindness 1st,https://twitter.com/JennyAnchondoTV,"Dallas,TX",https://linktr.ee/jennyanchondo
1550,YPO,"Global leadership community of 30,000+ members in 142 countries driven by the belief that the world needs better leaders #YPOGlobal #YPOPresents #YPOEDGE",https://twitter.com/YPO,"Dallas,TX",https://on.ypo.org/31YMcLf
1551,PresidentPerine,"9 year old Activist, Actor , and Athlete tjperine@gmail.com",https://twitter.com/PresidentPerine,"Dallas,TX",https://gofund.me/e6968466
1552,Astro_SEAL,Former NASA Astronaut and U.S. Navy SEAL currently the President of the National Medal of Honor Museum,https://twitter.com/Astro_SEAL,"Dallas,TX",https://www.nasa.gov/astronauts/biographies/christopher-j-cassidy/biography
1553,OhhRogerr,Vice President of Content @OpTic | Roger@OpTicGaming.tv,https://twitter.com/OhhRogerr,"Dallas,TX",
1554,eddiegossage,Former President of Texas Motor Speedway. Motivational speaker. Management consultant. Mega-event expert. Public safety expert. Visit EddieGossage.com.,https://twitter.com/eddiegossage,"Dallas,TX",http://www.EddieGossage.com
1555,MattChandler74,"Grace addict, husband to @laurenchandler, father of three, Lead Pastor @villagechurchtx, President of @Acts29",https://twitter.com/MattChandler74,"Dallas,TX",http://www.thevillagechurch.net
1556,SenJackyRosen,Working across the aisle to deliver for hardworking Nevada families in the U.S. Senate. Proud mom and wife. Former computer programmer and synagogue president.,https://twitter.com/SenJackyRosen,"Dallas,TX",http://www.rosen.senate.gov
1557,SenDeanHeller,Official Account for Nevada U.S. Senator @DeanHeller. #HomeMeansNevada,https://twitter.com/SenDeanHeller,"Dallas,TX",http://heller.senate.gov
1558,DonHuffines,"Father, papa, businessman, and former State Senator. Follow @HuffinesLiberty for more on our work advancing liberty, prosperity, and virtue across Texas.",https://twitter.com/DonHuffines,"Dallas,TX",http://huffinesliberty.com
1559,RosenforNevada,Campaign account for U.S. Senator Jacky Rosen. Ready to fight for Nevada's hardworking families.,https://twitter.com/RosenforNevada,"Dallas,TX",http://www.rosenfornevada.com
1560,SenRoyceWest,"Texas State Senator, SD-23 and Managing Partner of West & Associates LLP",https://twitter.com/SenRoyceWest,"Dallas,TX",https://senate.texas.gov/member.php?d=23
1561,Senatorspearman,"SD1 Senator, President Pro Tempore,  Nevada State Senate. RT's ≠ Endorsements.",https://twitter.com/Senatorspearman,"Dallas,TX",http://patspearman.com
1562,AuthorVScott,"Author of nine novels and founder of @goScribbler for writers. My latest book, WE TOLD SIX LIES, out now! ⬇️",https://twitter.com/AuthorVScott,"Dallas,TX",https://amzn.to/2CLkdV4
1563,MRene_Author,Multi-award winning author of historical and speculative fiction. Creative advocate - artist - autism mom - belly dancer. Repped by Handspun Literary.,https://twitter.com/MRene_Author,"Dallas,TX",https://www.michellereneauthor.com/
17,heraldleader,"Follow us for news from the Lexington Herald-Leader and our
website Kentucky.com. Also follow @kentuckysports, @hlpublicsafety, @BGPolitics, @LexGoEat",https://twitter.com/heraldleader,"Lexington, Kentucky",http://www.kentucky.com
68,KentuckySports,"The Lexington Herald-Leader and KentuckySports.com are your source for sports news in Ky. Also follow @heraldleader, @JohnClayIV, @BenRobertsHL and @JonHale_HL.",https://twitter.com/KentuckySports,"Lexington, Ky.",http://www.KentuckySports.com
129,GovRauner,This is an archive of former Illinois Governor Bruce Rauner's account.,https://twitter.com/GovRauner,"Springfield, IL",
133,JBPritzker,"Husband, Father, Entrepreneur @1871Chicago, Governor.

Fighting for a stronger, fairer, and safer Illinois. Text JB to 80467",https://twitter.com/JBPritzker,"Chicago, IL",http://jbpritzker.com
138,GovernorQuinn,"Official Twitter account of Illinois Governor Pat Quinn.

flickr.com/photos/governo…",https://twitter.com/GovernorQuinn,Illinois,http://governor.illinois.gov
198,Ted_Strickland,Former Governor of Ohio and U.S. Congressman.,https://twitter.com/Ted_Strickland,Ohio,
200,DeliaRamirezIL,"Community leader, lifelong Chicagoan, and Congresswoman for IL-03. Rooted & Ready to fight for working families in Congress!",https://twitter.com/DeliaRamirezIL,"Chicago, IL",http://deliaforcongress.com
218,SeanCasten,"Congressman, IL-06. Engineer. Former CEO. Dad. Husband. Tickler of some ivories.  Official tweets @RepCasten.  Also just in case: @SeanCasten@mastodon.social",https://twitter.com/SeanCasten,"Downers Grove, IL",
228,newmarienewman,"former congresswoman, mompreneur, speaker, author, women’s rights, equity for all, gun reform. speaking engagements: marienewmanspeaks@gmail.com",https://twitter.com/newmarienewman,"Chicago, IL",
