username,bio,profile_url,website,location,followers_count
TheDimejiLateef,"• Award-winning Actor, Movie Producer & Director 📽️ • Seasoned Script Writer 📝 ~ bookadedimejilateef@gmail.com 📧",https://twitter.com/TheDimejiLateef,https://linktr.ee/adedimejilateef,Nigeria,224819
Mrczarr,"Determined to die empty | Shifting minds in my Spare time | Helping 60,000 Africans build $5k/Month with my startup @stakecut by 2025 | Running for senate at 40",https://twitter.com/Mrczarr,,"Lagos, Nigeria",77816
UnlimitedEniola,Multi-Media Journalist with @GuardianNigeria/ Torch Bearer Of Press Freedom Awardee| Media Consultant| Content Creator| Actor. Chef,https://twitter.com/UnlimitedEniola,,NIGERIA,13797
IRONSIDES0,Fashion model. INTO REAL ESTATE 🏠 ACTOR  #Arsenal FAN 🏅 Davido Stan. Adds & promotion DM. Social media publicist 📥 @Ironside 👉#AbegApp,https://twitter.com/IRONSIDES0,,"Abuja,nigeria",25631
Msmenalicious,I sᴇʟʟ ǫᴜᴀʟɪᴛʏ ᴀɴᴅ dope ʜᴜᴍᴀɴ ʜᴀɪʀ ᴇxᴛᴇɴsɪᴏɴs ᴀɴᴅ ᴡɪɢs.. Cʜᴇʟsᴇᴀ ғᴀɴ/Coldstone freak/Influencer/Dᴏᴅᴏ ʟᴏᴠᴇʀ/Kdrama/ IG..@ᴍᴇɴᴀs_ᴍᴀɴᴇ.. / Air Conductor ✈️,https://twitter.com/Msmenalicious,https://flutterwave.com/store/menasmane,Lagos,40711
kabee_rah,simplicity is my addiction ✨ unilorite 😌 modest model ☺️ food lover 🙈 warri breed 💯  Dm for Ads and promotions,https://twitter.com/kabee_rah,,"Warri, Nigeria",23268
gboyegaakosile,"Journalist, Theatre lover, Chief Press Secretary to Lagos State Governor @jidesanwoolu",https://twitter.com/gboyegaakosile,,"Lagos, Nigeria",54295
Hope_Uzodimma1,"Official handle of the Governor of Imo State, His Excellency, Senator Hope Uzodimma. Building a #GovernmentofSharedProsperity.",https://twitter.com/Hope_Uzodimma1,https://www.hopeuzodimma.ng/,Nigeria,16750
africannyoutt,Who I'm i?🚶||Change Champion||A True Citizen|| A Registered Voter|| A Focused Yout@#Ama2k||Behold The NEW💫💯||Vote4President NELSON CHAMISA & CCC 2023❌🗳️,https://twitter.com/africannyoutt,,Africa,15877
Harri_obi,"Anti-Villain || Head of Marketing, @CassavaNetwork || Prev: PR & Marketing Manager, @BitgetAfrica, @FTX_Africa",https://twitter.com/Harri_obi,http://app.cassava.network,"In Africa, building in public",26682
omohtee12,A Queen.👑 | Aspiring Top Entrepreneur. |Highly misunderstood. |Ceo: Toj_fabrics/ snatched_by_Toj/ I run @hteeworld.ng on instagram|,https://twitter.com/omohtee12,http://Instagram.com/toj_fabrics,"Lagos, Nigeria",51933
samgeorgegh,"|Son of God, Patriot, Husband & Father||MPfor Ningo-Prampram Constituency||Deputy Ranking, Communications & Member, Public Accounts Committees||#TeamDzata|",https://twitter.com/samgeorgegh,http://www.parliament.gh,Ghana,170248
OlufemiAwoyemi,Financial Analyst | Social Entrepreneur  - Founder of Proshare | Thought-led Consultant |,https://twitter.com/OlufemiAwoyemi,http://www.proshare.co,Lagos,40091
DeboOdulana,Chief Innovation Officer @EvercareNG | Formerly Founder/CEO @Doctoorahealth | #ImperialBiz | Transforming Healthcare,https://twitter.com/DeboOdulana,,"Lagos, Nigeria",24821
baddestchef,"God is with me, I cannot fail💕. My tweets trigger men idk why. Head chef 👩🏽‍🍳 @yoyocooks__ on insta and Twitter to place your orders. Rt my recipes 💋",https://twitter.com/baddestchef,,"Lagos, Nigeria",23039
officialSKSM,"Official handle of the Vice President-Elect, Federal Republic of Nigeria | Senator, Borno Central District | Former Governor of Borno State, Nigeria",https://twitter.com/officialSKSM,,"Maiduguri, Nigeria",43695
BolanleCole,Human right Lawyer|| Political Scientist||Brand influencer||alumnus @SwanseaUni|| @Babcock_Univ|| CEO of @NigLegalView||📩 DM for business||Mekunu Lawyer.,https://twitter.com/BolanleCole,https://bolanlecole.blogspot.com/,"Lagos, Nigeria",136130
MMercychinwo,"Minister ❤ 

Songwritter ✍

Abba's Delight

📧 Mecempire@gmail.com 

Booking 📞: +2347063273273",https://twitter.com/MMercychinwo,https://youtube.com/channel/UCtIRyuESlnOflQCpmk-fHUw,Nigeria,56801
PresElectNgr_,"The Twitter Handle of the President Elect is managed by a team at the Presidential Campaign Council, of the APC. Tweets maybe archived:",https://twitter.com/PresElectNgr_,http://www.bat-ksm.org,"Abuja, Nigeria",39092
Krisplashed,Nets and NBA reporter @nydailynews | Hampton ‘15,https://twitter.com/Krisplashed,https://www.nydailynews.com/sports/basketball/nets,Barclays Center,29274
EL_GEEZZE,"Pronounced: /El:Gee:Zee/ •Non-Conformist •Sophisticated Hustler •I Write, Rap/Compose •30+ Fine Man DM/Email for Ads: igeezze@gmail.com | MY TWEETS MAY IRK YOU|",https://twitter.com/EL_GEEZZE,,"Lagos, Nigeria",25359
OfficialSaskay,BLACK GIRL FLY Artist| Model| Actor| ✉️:info@saskay.ng Sasforce 🏹 🫦 @BGF_Lipcare,https://twitter.com/OfficialSaskay,http://blackgirlfly.ng,"Lagos, Nigeria",255625
mikebamiloye,"EVANG. MIKE BAMILOYE - CHRISTIAN FILM MAKER, PRODUCER, DIRECTOR AND AUTHOR. PRESIDENT OF MOUNT ZION FAITH MINISTRIES AND DIRECTOR, MOUNT ZION FILMS.",https://twitter.com/mikebamiloye,,NIGERIA,67330
WalleLawal,"Lean, mean, Nigerian machine. Founder, Editor: @republicjournal. Co-founder: @GatePass. 📚: @UniofBath; @LSENews; @UniofOxford #Forbes30Under30",https://twitter.com/WalleLawal,http://www.republic.com.ng,"Lagos, Nigeria",37762
Cassielforson,Leader of the Minority Caucus @Parliament_gh,https://twitter.com/Cassielforson,https://www.parliament.gh/mps?mp=24,Ghana,33489
Theee_Advisor,"Founder♍Mediation&Consultation♍Logistics♍Construction♍catering&Deco♍Foundry Operations Consultations♍Dm for services
Dm for PROMOS",https://twitter.com/Theee_Advisor,,jhb south,44821
lollylarry1,Humanitarian/founder @gifttheneedy ll giftheneedy.com / Digital marketer/Dm for business/ lollylarry2013@gmail.com/ONE WOMAN MOPOL,https://twitter.com/lollylarry1,,"Lagos, Nigeria",56710
ImohUmoren,Everyone’s Favorite Cousin. Single Dad. Recluse. Indie Film Director,https://twitter.com/ImohUmoren,https://en.wikipedia.org/wiki/Imoh_Umoren,Africa,85635
MoromoluwaTike,Christian Content Creator,https://twitter.com/MoromoluwaTike,,LAGOS,25544
dawempire,"Kingdom of Entertainment.
📧 thedawempire@gmail.com",https://twitter.com/dawempire,http://www.dawempire.com,Nigeria,10962
SandraAnkobiah,Lawyer | Entrepreneur | Humanitarian | Founder The Women’s Institute | Traveller #WomenSDGS #GlobalGoals Advocate 🌍🇬🇭✈️💡,https://twitter.com/SandraAnkobiah,http://sandraankobiah.com,Ghana,72831
desola__xn,|brand influencer(Dm for promo 📥)||content creator||agric& environmental engineer||crypto enthusiast||fintech||your_story_plug||,https://twitter.com/desola__xn,,space,30815
gbengasesan,"Oko Tèmíladé. Bàbá 'Ládi àti 'Tìmí. Executive Director, @ParadigmHQ",https://twitter.com/gbengasesan,https://www.ParadigmHQ.org,Nigeria,106201
ubasanius,"Senator, representing Kaduna Central Senatorial District. Kaduna State APC Governorship Candidate, 2023. Consolidation & Continuity",https://twitter.com/ubasanius,http://www.ubasani.org,Nigeria,110610
dbamiloye,"A gospel film writer, producer, director and actor working in Mount Zion films production.",https://twitter.com/dbamiloye,,Nigeria,123076
0x,Achiever. Thinker. Wanker. Hobbyist Photographer. Dad @whitesandtabby. Cofounder and CTO @paystack. Moonlights as a @kikimordi stan account. No.,https://twitter.com/0x,http://ezra.wtf,"Lagos, Nigeria",55617
iam_tallblaqboi,6ft.5'' || Engineer || Tailor || Rapper || CEO @SEEMSCOOLNG #ManUtd🔴,https://twitter.com/iam_tallblaqboi,https://fanlink.to/EniyansoroTBB,Ibadan,19035
DrAhmadLawan,"Official twitter account of Distinguished Senator Ahmad Ibrahim Lawan, President of the 9th Senate - Representing Yobe North Senatorial District",https://twitter.com/DrAhmadLawan,http://www.senatepresident.gov.ng,Nigeria,376514
PoliceNG,Official Twitter account of The Nigeria Police Force | Complaints - @PoliceNG_CRU | Account not monitored 24/7,https://twitter.com/PoliceNG,http://www.npf.gov.ng/,NIGERIA,2414076
iamnasboi,"Musician, content creator, actor & photographer. @iamnasboi on IG",https://twitter.com/iamnasboi,https://onerpm.lnk.to/Nasboi-Lover-Boy,In Your Ears & Eyes,163810
BrittHiggins_,Former political staffer | Visiting Fellow at the Global Institute for Women’s Leadership (@GIWLANU) | Juris Doctor student | @PenguinBooksAus 📚,https://twitter.com/BrittHiggins_,https://www.instagram.com/brittanyhiggins___/,"Brisbane, Queensland",82065
MRobertsQLD,"Senator for Queensland with Pauline Hanson’s One Nation. Authorised by Malcolm Roberts, Brisbane.",https://twitter.com/MRobertsQLD,https://www.malcolmrobertsqld.com.au/contact/,"Brisbane, Queensland",72502
Uz_Khawaja,"Australian Cricket Playa 🇦🇺
Podcast: Kicking It With Khawajy 
Founder of guns get the runs
Instagram: usman_khawajy",https://twitter.com/Uz_Khawaja,http://usmankhawajafoundation.org.au,"Brisbane, Queensland",294749
DrewPavlou,"Aussie human rights activist, fighting totalitarian regimes and exposing CCP propaganda. On the side of truth, justice and humanity 🐊🇦🇺🦘",https://twitter.com/DrewPavlou,https://linktr.ee/DrewPavlou,"Brisbane, Australia",56717
ChampionsLeague,"🇪🇸 @LigadeCampeones 
🇯🇵 @UCLJapan 
Under-19 @UEFAYouthLeague",https://twitter.com/ChampionsLeague,https://linktr.ee/UEFAChampionsLeague,"Nyon, Vaud",47548226
AuschwitzMuseum,"Former German Nazi concentration & extermination camp Auschwitz. Official account. Also at Mastodon (mastodon.world/@auschwitzmuse…), FB & IN",https://twitter.com/AuschwitzMuseum,http://www.auschwitz.org,"Oświęcim, Polska",1503371
rammstein_fella,"HIMARS enjoyer, Gamer, Software Developer & Metalhead.

I post videos of the war in Ukraine and bonk Muscovites every now and then.

Slava Ukraini.

#NAFO",https://twitter.com/rammstein_fella,,Europe,21790
ScuderiaFerrari,"The official home of #F1’s most successful team 🇮🇹 
🏆 16x Constructors' Champions 🏆 15x Drivers' Champions",https://twitter.com/ScuderiaFerrari,http://www.ferrarif1.com,Maranello - Italy,4444805
NickyESD,"• Streamer de Valorant. 🇪🇸🇺🇾
• 62yo • Ex jugador profesional de todos los clubes importantes. 👍 
• Partner en @Twitch. Streaming: twitch.tv/relyk 😄",https://twitter.com/NickyESD,https://linktr.ee/relyk,"Mallorca, España",25271
GLandsbergis,"Minister of Foreign Affairs, Member of Parliament of Lithuania, Chairman of TS-LKD, Homeland Union Party of Lithuania.",https://twitter.com/GLandsbergis,https://urm.lt/default/en/,Vilnius,76356
CarlBMenger,#Bitcoin Chief Hodler | Nostr: #npub10wv37amdqnv8edw5yktgsxr62g8k4lqkk2u66fk6c6uwuakzssxsf4v22x,https://twitter.com/CarlBMenger,https://carlbmenger.substack.com/,Vienna,36612
danielrpopper,Senior Writer @TheAthletic covering the Chargers. House music producer.,https://twitter.com/danielrpopper,https://soundcloud.com/pehrpehr,Venice,39570
paszaBiceps,"CEO @pashagamingcamp you are not my friend , you are my brother my friend ! paszuniea@gmail.com",https://twitter.com/paszaBiceps,,Nasielsk,432048
LeclercNews,"Your No. 1 Fan Page / News Source For @Charles_Leclerc, 2016 GP3 And 2017 F2 Champion 🏆, Charles Is Driving For @ScuderiaFerrari in @F1 #Charles16",https://twitter.com/LeclercNews,http://leclercnews.tumblr.com,Monaco,72515
GitanasNauseda,President of the Republic of Lithuania,https://twitter.com/GitanasNauseda,http://www.president.lt/en,"Vilnius, Lithuania",135726
sumlenny,"🇩🇪Eastern Europe expert, LL.M. 10+ yrs of work in UKR, RU, BY. Founder of European Resilience Initiative Center. Ex @ua_boell director. Speak🇩🇪🇺🇦🇷🇺#NAFO",https://twitter.com/sumlenny,http://european-resilience.org,"Berlin, Deutschland",132923
radicaldaily,"Tweeting daily doses of radical & revolutionary history. Important anniversaries from the struggle for justice, peace, democracy and freedom.",https://twitter.com/radicaldaily,,Petrograd,75747
sscnapoli,Official SSC Napoli Twitter account | Società Sportiva Calcio Napoli. Seguiteci anche su @en_sscnapoli @sscnapoliES @sscnapoli_br #ForzaNapoliSempre,https://twitter.com/sscnapoli,http://www.sscnapoli.it,Napoli,2045203
Gabriele_Corno,"Life is like Alice's White Rabbit. He runs away and does not grab anything, but this is not important:what matters is to keep on pursuing him. Copyright © 2023",https://twitter.com/Gabriele_Corno,https://www.paypal.me/gabrielecorno,"Montreux, Switzerland",329291
a_anusauskas,Lithuania's Minister of National Defence | Member of the Parliament | Conservative | Historian | Book Author | PhD in Humanitarian Sciences,https://twitter.com/a_anusauskas,http://arvydasanusauskas.lt/,Lithuania,39868
melanji,in game leader for @version1gg - 7x champion - she/her - inquiries: meL@seg.gg,https://twitter.com/melanji,http://twitch.tv/meLanji,R💙,76387
AlexineSkiba,"Senior Concept Artist & Illustrator at Techland 🇵🇱 She/her
Opinions are my own.

Work Inquires: alexine.skiba@gmail.com - open

➤ patreon.com/alexineskiba",https://twitter.com/AlexineSkiba,https://linktr.ee/alexineskiba,"Warsaw, Poland",73775
MarkoSilberhand,"Dissatisfied with the situation of the world. Proud Sympathisant of #TheResistance 💙 45 is gone, but his shadow is still here. #ClimateChangeIsReal - no DMs",https://twitter.com/MarkoSilberhand,,"Bayern, Deutschland",51847
agadmator,Owner and content creator of agadmator's Chess Channel. On a quest to acquire vast knowledge.,https://twitter.com/agadmator,https://linktr.ee/agadmator,Republic of Croatia,146762
FCBayern,#FCBayern 🗺 @FCBayernEN 🇬🇧 @FCBayernES 🇪🇸 @FCBayernUS 🇺🇸 @FCBayernBR 🇧🇷 @FCBayernAr AR Fans: @FCBayern_FB Jugend: @FCBayernCampus Frauen: @FCBfrauen,https://twitter.com/FCBayern,https://linktr.ee/fcbayern,"Säbener Straße, München",6817751
esmuellert_,"Offizieller Twitter-Account von Fußballspieler Thomas Müller #esmuellert #AskThomas #ThomasMueller
Impressum: esmuellert.de",https://twitter.com/esmuellert_,http://www.esmuellert.de,München,4769187
kemar74,"Artist for cover arts, art director on movies, video games, making fine art.
designed the iron throne.

superrare.com/marcsimonetti",https://twitter.com/kemar74,https://linktr.ee/MarcSimonetti,"annecy, france",66277
SixNationsRugby,Rugby’s Greatest Championship #GuinnessSixNations - 🦸 @Womens6Nations - 🇫🇷 @SixNations_FR - 🇮🇹 @SeiNazioniRugby - ⚡️ @SixNationsU20,https://twitter.com/SixNationsRugby,http://www.sixnationsrugby.com,Europe,551554
DinaBelenkaya,Woman Chess Grandmaster & Content Creator | Contact: dina@stakrn-agency.com | Join the ride: twitch.tv/thebelenkaya,https://twitter.com/DinaBelenkaya,http://fanhouse.app/dinabelenkaya,Saint-Petersburg,39868
mislavkolakusic,"Member of the European Parliament, former judge, non-affiliated activist for the rule of law and fighter against corruption",https://twitter.com/mislavkolakusic,https://www.europarl.europa.eu/meps/en/197438/MISLAV_KOLAKUSIC/home,Republic of Croatia,103539
BenGeskin,Tech Enthusiast 📱🕶 Content Creator 🎬 Concept Designer 🖥 Business via DM/email: bengeskin gmail,https://twitter.com/BenGeskin,http://youtube.com/bengeskintech,Latvia,230402
RBLeipzig_EN,🇬🇧🇺🇸 The official English channel of DFB-Pokal holders RB Leipzig 🏆 | 🇩🇪 German: @RBLeipzig | bit.ly/RBL-Impressum,https://twitter.com/RBLeipzig_EN,http://www.rbleipzig.com/en,"Leipzig, Deutschland",224184
elgato,Stream. Record. Create. | Empowering content creators since 2012 | IG/YT/FB: @elgato | Tweet @ElgatoSupport for tech support,https://twitter.com/elgato,http://elgato.com,"Munich, Germany",1237628
DarmianOfficial,📍Born in Legnano | ⚽ Italian Football Player - @Inter | Management @StarsOnField - Agent @TmpSoccer,https://twitter.com/DarmianOfficial,,Milano,1109929
rainascrd,"🇪🇺 Marketing & Community Building | Advisor | DM me for Promo |
  | Founder @TeamRocket0x  🌐 | Advisor @weirddoctors |",https://twitter.com/rainascrd,,Europe,85539
josevalim,"Creator of @elixirlang.
Chief Adoption Officer at @dashbit and @livebookdev.
Account used mostly for announcements.",https://twitter.com/josevalim,https://dashbit.co/,"Kraków, Poland",47269
RBLeipzig,🔴⚪️ Der offizielle Twitter-Kanal von RB Leipzig - Pokalsieger 2022 🏆 | 🇬🇧 Englisch: @RBLeipzig_EN | rbl.team/Impressum,https://twitter.com/RBLeipzig,https://rbleipzig.com/,"Leipzig, Germany",263175
Chesschick01,"Conscientious objector •
Tu ne cede malis sed contra audentior ito •
Executive Director @NCLU_ORG •
Booker @mises (contractor) •
Adopted by the Babylon Bee •",https://twitter.com/Chesschick01,https://mises.org/,OH,68056
UNCX_token,"DeFi multi-chain service provider since 2020. Creator of liquidity locking. 
App: app.uncx.network

Decentralized, Scalable, Trusted.

$UNCX $UNCL",https://twitter.com/UNCX_token,https://linktr.ee/UNCX.Network,Europe,54571
NoemiFrere,Su Instagram: noemifrere mamma imprenditrice,https://twitter.com/NoemiFrere,https://instagram.com/noemifrere?igshid=YmMyMTA2M2Y=,,138353
ragnars,"🇪🇪 ❤ 🇺🇦 Truck driver @ NAFO 69 Sniffing Brigade - join us help99.co/donate
Building simplified stock options @joinSaltoX | Co-founder of @Pipedrive",https://twitter.com/ragnars,http://www.saltox.co,"Tallinn, Estonia",12379
SempreMilanCom,"#ACMilan news, views and features • @ACMilanData for stats • @SempreMilanTV for videos • @SempreMilanIT 🇮🇹 • Part of RocketSports, @onefootball • #SempreMilan",https://twitter.com/SempreMilanCom,http://www.sempremilan.com,Milan,107227
MedicCasts,"Doctor turned Freelance Caster
#LEC 
Ex- Hades any heat WR holder
Business Email: medic@csa.gg",https://twitter.com/MedicCasts,http://instagram.com/mediccasts,"Berlin, Germany",144077
